date,year,month_number,day,month_name,quarter
2027-08-27,2027,8,27,August,Q3
2027-08-28,2027,8,28,August,Q3
2027-08-29,2027,8,29,August,Q3
2027-08-30,2027,8,30,August,Q3
2027-08-31,2027,8,31,August,Q3
2027-09-01,2027,9,1,September,Q3
2027-09-02,2027,9,2,September,Q3
2027-09-03,2027,9,3,September,Q3
2027-09-04,2027,9,4,September,Q3
2027-09-05,2027,9,5,September,Q3
2027-09-06,2027,9,6,September,Q3
2027-09-07,2027,9,7,September,Q3
2027-09-08,2027,9,8,September,Q3
2027-09-09,2027,9,9,September,Q3
2027-09-10,2027,9,10,September,Q3
2027-09-11,2027,9,11,September,Q3
2027-09-12,2027,9,12,September,Q3
2027-09-13,2027,9,13,September,Q3
2027-09-14,2027,9,14,September,Q3
2027-09-15,2027,9,15,September,Q3
2027-09-16,2027,9,16,September,Q3
2027-09-17,2027,9,17,September,Q3
2027-09-18,2027,9,18,September,Q3
2027-09-19,2027,9,19,September,Q3
2027-09-20,2027,9,20,September,Q3
2027-09-21,2027,9,21,September,Q3
2027-09-22,2027,9,22,September,Q3
2027-09-23,2027,9,23,September,Q3
2027-09-24,2027,9,24,September,Q3
2027-09-25,2027,9,25,September,Q3
2027-09-26,2027,9,26,September,Q3
2027-09-27,2027,9,27,September,Q3
2027-09-28,2027,9,28,September,Q3
2027-09-29,2027,9,29,September,Q3
2027-09-30,2027,9,30,September,Q3
2027-10-01,2027,10,1,October,Q4
2027-10-02,2027,10,2,October,Q4
2027-10-03,2027,10,3,October,Q4
2027-10-04,2027,10,4,October,Q4
2027-10-05,2027,10,5,October,Q4
2027-10-06,2027,10,6,October,Q4
2027-10-07,2027,10,7,October,Q4
2027-10-08,2027,10,8,October,Q4
2027-10-09,2027,10,9,October,Q4
2027-10-10,2027,10,10,October,Q4
2027-10-11,2027,10,11,October,Q4
2027-10-12,2027,10,12,October,Q4
2027-10-13,2027,10,13,October,Q4
2027-10-14,2027,10,14,October,Q4
2027-10-15,2027,10,15,October,Q4
2027-10-16,2027,10,16,October,Q4
2027-10-17,2027,10,17,October,Q4
2027-10-18,2027,10,18,October,Q4
2027-10-19,2027,10,19,October,Q4
2027-10-20,2027,10,20,October,Q4
2027-10-21,2027,10,21,October,Q4
2027-10-22,2027,10,22,October,Q4
2027-10-23,2027,10,23,October,Q4
2027-10-24,2027,10,24,October,Q4
2027-10-25,2027,10,25,October,Q4
2027-10-26,2027,10,26,October,Q4
2027-10-27,2027,10,27,October,Q4
2027-10-28,2027,10,28,October,Q4
2027-10-29,2027,10,29,October,Q4
2027-10-30,2027,10,30,October,Q4
2027-10-31,2027,10,31,October,Q4
2027-11-01,2027,11,1,November,Q4
2027-11-02,2027,11,2,November,Q4
2027-11-03,2027,11,3,November,Q4
2027-11-04,2027,11,4,November,Q4
2027-11-05,2027,11,5,November,Q4
2027-11-06,2027,11,6,November,Q4
2027-11-07,2027,11,7,November,Q4
2027-11-08,2027,11,8,November,Q4
2027-11-09,2027,11,9,November,Q4
2027-11-10,2027,11,10,November,Q4
2027-11-11,2027,11,11,November,Q4
2027-11-12,2027,11,12,November,Q4
2027-11-13,2027,11,13,November,Q4
2027-11-14,2027,11,14,November,Q4
2027-11-15,2027,11,15,November,Q4
2027-11-16,2027,11,16,November,Q4
2027-11-17,2027,11,17,November,Q4
2027-11-18,2027,11,18,November,Q4
2027-11-19,2027,11,19,November,Q4
2027-11-20,2027,11,20,November,Q4
2027-11-21,2027,11,21,November,Q4
2027-11-22,2027,11,22,November,Q4
2027-11-23,2027,11,23,November,Q4
2027-11-24,2027,11,24,November,Q4
2027-11-25,2027,11,25,November,Q4
2027-11-26,2027,11,26,November,Q4
2027-11-27,2027,11,27,November,Q4
2027-11-28,2027,11,28,November,Q4
2027-11-29,2027,11,29,November,Q4
2027-11-30,2027,11,30,November,Q4
2027-12-01,2027,12,1,December,Q4
2027-12-02,2027,12,2,December,Q4
2027-12-03,2027,12,3,December,Q4
2027-12-04,2027,12,4,December,Q4
2027-12-05,2027,12,5,December,Q4
2027-12-06,2027,12,6,December,Q4
2027-12-07,2027,12,7,December,Q4
2027-12-08,2027,12,8,December,Q4
2027-12-09,2027,12,9,December,Q4
2027-12-10,2027,12,10,December,Q4
2027-12-11,2027,12,11,December,Q4
2027-12-12,2027,12,12,December,Q4
2027-12-13,2027,12,13,December,Q4
2027-12-14,2027,12,14,December,Q4
2027-12-15,2027,12,15,December,Q4
2027-12-16,2027,12,16,December,Q4
2027-12-17,2027,12,17,December,Q4
2027-12-18,2027,12,18,December,Q4
2027-12-19,2027,12,19,December,Q4
2027-12-20,2027,12,20,December,Q4
2027-12-21,2027,12,21,December,Q4
2027-12-22,2027,12,22,December,Q4
2027-12-23,2027,12,23,December,Q4
2027-12-24,2027,12,24,December,Q4
2027-12-25,2027,12,25,December,Q4
2027-12-26,2027,12,26,December,Q4
2027-12-27,2027,12,27,December,Q4
2027-12-28,2027,12,28,December,Q4
2027-12-29,2027,12,29,December,Q4
2027-12-30,2027,12,30,December,Q4
2027-12-31,2027,12,31,December,Q4
2028-01-01,2028,1,1,January,Q1
2028-01-02,2028,1,2,January,Q1
2028-01-03,2028,1,3,January,Q1
2028-01-04,2028,1,4,January,Q1
2028-01-05,2028,1,5,January,Q1
2028-01-06,2028,1,6,January,Q1
2028-01-07,2028,1,7,January,Q1
2028-01-08,2028,1,8,January,Q1
2028-01-09,2028,1,9,January,Q1
2028-01-10,2028,1,10,January,Q1
2028-01-11,2028,1,11,January,Q1
2028-01-12,2028,1,12,January,Q1
2028-01-13,2028,1,13,January,Q1
2028-01-14,2028,1,14,January,Q1
2028-01-15,2028,1,15,January,Q1
2028-01-16,2028,1,16,January,Q1
2028-01-17,2028,1,17,January,Q1
2028-01-18,2028,1,18,January,Q1
2028-01-19,2028,1,19,January,Q1
2028-01-20,2028,1,20,January,Q1
2028-01-21,2028,1,21,January,Q1
2028-01-22,2028,1,22,January,Q1
2028-01-23,2028,1,23,January,Q1
2028-01-24,2028,1,24,January,Q1
2028-01-25,2028,1,25,January,Q1
2028-01-26,2028,1,26,January,Q1
2028-01-27,2028,1,27,January,Q1
2028-01-28,2028,1,28,January,Q1
2028-01-29,2028,1,29,January,Q1
2028-01-30,2028,1,30,January,Q1
2028-01-31,2028,1,31,January,Q1
2028-02-01,2028,2,1,February,Q1
2028-02-02,2028,2,2,February,Q1
2028-02-03,2028,2,3,February,Q1
2028-02-04,2028,2,4,February,Q1
2028-02-05,2028,2,5,February,Q1
2028-02-06,2028,2,6,February,Q1
2028-02-07,2028,2,7,February,Q1
2028-02-08,2028,2,8,February,Q1
2028-02-09,2028,2,9,February,Q1
2028-02-10,2028,2,10,February,Q1
2028-02-11,2028,2,11,February,Q1
2028-02-12,2028,2,12,February,Q1
2028-02-13,2028,2,13,February,Q1
2028-02-14,2028,2,14,February,Q1
2028-02-15,2028,2,15,February,Q1
2028-02-16,2028,2,16,February,Q1
2028-02-17,2028,2,17,February,Q1
2028-02-18,2028,2,18,February,Q1
2028-02-19,2028,2,19,February,Q1
2028-02-20,2028,2,20,February,Q1
2028-02-21,2028,2,21,February,Q1
2028-02-22,2028,2,22,February,Q1
2028-02-23,2028,2,23,February,Q1
2028-02-24,2028,2,24,February,Q1
2028-02-25,2028,2,25,February,Q1
2028-02-26,2028,2,26,February,Q1
2028-02-27,2028,2,27,February,Q1
2028-02-28,2028,2,28,February,Q1
2028-02-29,2028,2,29,February,Q1
2028-03-01,2028,3,1,March,Q1
2028-03-02,2028,3,2,March,Q1
2028-03-03,2028,3,3,March,Q1
2028-03-04,2028,3,4,March,Q1
2028-03-05,2028,3,5,March,Q1
2028-03-06,2028,3,6,March,Q1
2028-03-07,2028,3,7,March,Q1
2028-03-08,2028,3,8,March,Q1
2028-03-09,2028,3,9,March,Q1
2028-03-10,2028,3,10,March,Q1
2028-03-11,2028,3,11,March,Q1
2028-03-12,2028,3,12,March,Q1
2028-03-13,2028,3,13,March,Q1
2028-03-14,2028,3,14,March,Q1
2028-03-15,2028,3,15,March,Q1
2028-03-16,2028,3,16,March,Q1
2028-03-17,2028,3,17,March,Q1
2028-03-18,2028,3,18,March,Q1
2028-03-19,2028,3,19,March,Q1
2028-03-20,2028,3,20,March,Q1
2028-03-21,2028,3,21,March,Q1
2028-03-22,2028,3,22,March,Q1
2028-03-23,2028,3,23,March,Q1
2028-03-24,2028,3,24,March,Q1
2028-03-25,2028,3,25,March,Q1
2028-03-26,2028,3,26,March,Q1
2028-03-27,2028,3,27,March,Q1
2028-03-28,2028,3,28,March,Q1
2028-03-29,2028,3,29,March,Q1
2028-03-30,2028,3,30,March,Q1
2028-03-31,2028,3,31,March,Q1
2028-04-01,2028,4,1,April,Q2
2028-04-02,2028,4,2,April,Q2
2028-04-03,2028,4,3,April,Q2
2028-04-04,2028,4,4,April,Q2
2028-04-05,2028,4,5,April,Q2
2028-04-06,2028,4,6,April,Q2
2028-04-07,2028,4,7,April,Q2
2028-04-08,2028,4,8,April,Q2
2028-04-09,2028,4,9,April,Q2
2028-04-10,2028,4,10,April,Q2
2028-04-11,2028,4,11,April,Q2
2028-04-12,2028,4,12,April,Q2
2028-04-13,2028,4,13,April,Q2
2028-04-14,2028,4,14,April,Q2
2028-04-15,2028,4,15,April,Q2
2028-04-16,2028,4,16,April,Q2
2028-04-17,2028,4,17,April,Q2
2028-04-18,2028,4,18,April,Q2
2028-04-19,2028,4,19,April,Q2
2028-04-20,2028,4,20,April,Q2
2028-04-21,2028,4,21,April,Q2
2028-04-22,2028,4,22,April,Q2
2028-04-23,2028,4,23,April,Q2
2028-04-24,2028,4,24,April,Q2
2028-04-25,2028,4,25,April,Q2
2028-04-26,2028,4,26,April,Q2
2028-04-27,2028,4,27,April,Q2
2028-04-28,2028,4,28,April,Q2
2028-04-29,2028,4,29,April,Q2
2028-04-30,2028,4,30,April,Q2
2028-05-01,2028,5,1,May,Q2
2028-05-02,2028,5,2,May,Q2
2028-05-03,2028,5,3,May,Q2
2028-05-04,2028,5,4,May,Q2
2028-05-05,2028,5,5,May,Q2
2028-05-06,2028,5,6,May,Q2
2028-05-07,2028,5,7,May,Q2
2028-05-08,2028,5,8,May,Q2
2028-05-09,2028,5,9,May,Q2
2028-05-10,2028,5,10,May,Q2
2028-05-11,2028,5,11,May,Q2
2028-05-12,2028,5,12,May,Q2
2028-05-13,2028,5,13,May,Q2
2028-05-14,2028,5,14,May,Q2
2028-05-15,2028,5,15,May,Q2
2028-05-16,2028,5,16,May,Q2
2028-05-17,2028,5,17,May,Q2
2028-05-18,2028,5,18,May,Q2
2028-05-19,2028,5,19,May,Q2
2028-05-20,2028,5,20,May,Q2
2028-05-21,2028,5,21,May,Q2
2028-05-22,2028,5,22,May,Q2
2028-05-23,2028,5,23,May,Q2
2028-05-24,2028,5,24,May,Q2
2028-05-25,2028,5,25,May,Q2
2028-05-26,2028,5,26,May,Q2
2028-05-27,2028,5,27,May,Q2
2028-05-28,2028,5,28,May,Q2
2028-05-29,2028,5,29,May,Q2
2028-05-30,2028,5,30,May,Q2
2028-05-31,2028,5,31,May,Q2
2028-06-01,2028,6,1,June,Q2
2028-06-02,2028,6,2,June,Q2
2028-06-03,2028,6,3,June,Q2
2028-06-04,2028,6,4,June,Q2
2028-06-05,2028,6,5,June,Q2
2028-06-06,2028,6,6,June,Q2
2028-06-07,2028,6,7,June,Q2
2028-06-08,2028,6,8,June,Q2
2028-06-09,2028,6,9,June,Q2
2028-06-10,2028,6,10,June,Q2
2028-06-11,2028,6,11,June,Q2
2028-06-12,2028,6,12,June,Q2
2028-06-13,2028,6,13,June,Q2
2028-06-14,2028,6,14,June,Q2
2028-06-15,2028,6,15,June,Q2
2028-06-16,2028,6,16,June,Q2
2028-06-17,2028,6,17,June,Q2
2028-06-18,2028,6,18,June,Q2
2028-06-19,2028,6,19,June,Q2
2028-06-20,2028,6,20,June,Q2
2028-06-21,2028,6,21,June,Q2
2028-06-22,2028,6,22,June,Q2
2028-06-23,2028,6,23,June,Q2
2028-06-24,2028,6,24,June,Q2
2028-06-25,2028,6,25,June,Q2
2028-06-26,2028,6,26,June,Q2
2028-06-27,2028,6,27,June,Q2
2028-06-28,2028,6,28,June,Q2
2028-06-29,2028,6,29,June,Q2
2028-06-30,2028,6,30,June,Q2
2028-07-01,2028,7,1,July,Q3
2028-07-02,2028,7,2,July,Q3
2028-07-03,2028,7,3,July,Q3
2028-07-04,2028,7,4,July,Q3
2028-07-05,2028,7,5,July,Q3
2028-07-06,2028,7,6,July,Q3
2028-07-07,2028,7,7,July,Q3
2028-07-08,2028,7,8,July,Q3
2028-07-09,2028,7,9,July,Q3
2028-07-10,2028,7,10,July,Q3
2028-07-11,2028,7,11,July,Q3
2028-07-12,2028,7,12,July,Q3
2028-07-13,2028,7,13,July,Q3
2028-07-14,2028,7,14,July,Q3
2028-07-15,2028,7,15,July,Q3
2028-07-16,2028,7,16,July,Q3
2028-07-17,2028,7,17,July,Q3
2028-07-18,2028,7,18,July,Q3
2028-07-19,2028,7,19,July,Q3
2028-07-20,2028,7,20,July,Q3
2028-07-21,2028,7,21,July,Q3
2028-07-22,2028,7,22,July,Q3
2028-07-23,2028,7,23,July,Q3
2028-07-24,2028,7,24,July,Q3
2028-07-25,2028,7,25,July,Q3
2028-07-26,2028,7,26,July,Q3
2028-07-27,2028,7,27,July,Q3
2028-07-28,2028,7,28,July,Q3
2028-07-29,2028,7,29,July,Q3
2028-07-30,2028,7,30,July,Q3
2028-07-31,2028,7,31,July,Q3
2028-08-01,2028,8,1,August,Q3
2028-08-02,2028,8,2,August,Q3
2028-08-03,2028,8,3,August,Q3
2028-08-04,2028,8,4,August,Q3
2028-08-05,2028,8,5,August,Q3
2028-08-06,2028,8,6,August,Q3
2028-08-07,2028,8,7,August,Q3
2028-08-08,2028,8,8,August,Q3
2028-08-09,2028,8,9,August,Q3
2028-08-10,2028,8,10,August,Q3
2028-08-11,2028,8,11,August,Q3
2028-08-12,2028,8,12,August,Q3
2028-08-13,2028,8,13,August,Q3
2028-08-14,2028,8,14,August,Q3
2028-08-15,2028,8,15,August,Q3
2028-08-16,2028,8,16,August,Q3
2028-08-17,2028,8,17,August,Q3
2028-08-18,2028,8,18,August,Q3
2028-08-19,2028,8,19,August,Q3
2028-08-20,2028,8,20,August,Q3
2028-08-21,2028,8,21,August,Q3
2028-08-22,2028,8,22,August,Q3
2028-08-23,2028,8,23,August,Q3
2028-08-24,2028,8,24,August,Q3
2028-08-25,2028,8,25,August,Q3
2028-08-26,2028,8,26,August,Q3
2028-08-27,2028,8,27,August,Q3
2028-08-28,2028,8,28,August,Q3
2028-08-29,2028,8,29,August,Q3
2028-08-30,2028,8,30,August,Q3
2028-08-31,2028,8,31,August,Q3
2028-09-01,2028,9,1,September,Q3
2028-09-02,2028,9,2,September,Q3
2028-09-03,2028,9,3,September,Q3
2028-09-04,2028,9,4,September,Q3
2028-09-05,2028,9,5,September,Q3
2028-09-06,2028,9,6,September,Q3
2028-09-07,2028,9,7,September,Q3
2028-09-08,2028,9,8,September,Q3
2028-09-09,2028,9,9,September,Q3
2028-09-10,2028,9,10,September,Q3
2028-09-11,2028,9,11,September,Q3
2028-09-12,2028,9,12,September,Q3
2028-09-13,2028,9,13,September,Q3
2028-09-14,2028,9,14,September,Q3
2028-09-15,2028,9,15,September,Q3
2028-09-16,2028,9,16,September,Q3
2028-09-17,2028,9,17,September,Q3
2028-09-18,2028,9,18,September,Q3
2028-09-19,2028,9,19,September,Q3
2028-09-20,2028,9,20,September,Q3
2028-09-21,2028,9,21,September,Q3
2028-09-22,2028,9,22,September,Q3
2028-09-23,2028,9,23,September,Q3
2028-09-24,2028,9,24,September,Q3
2028-09-25,2028,9,25,September,Q3
2028-09-26,2028,9,26,September,Q3
2028-09-27,2028,9,27,September,Q3
2028-09-28,2028,9,28,September,Q3
2028-09-29,2028,9,29,September,Q3
2028-09-30,2028,9,30,September,Q3
2028-10-01,2028,10,1,October,Q4
2028-10-02,2028,10,2,October,Q4
2028-10-03,2028,10,3,October,Q4
2028-10-04,2028,10,4,October,Q4
2028-10-05,2028,10,5,October,Q4
2028-10-06,2028,10,6,October,Q4
2028-10-07,2028,10,7,October,Q4
2028-10-08,2028,10,8,October,Q4
2028-10-09,2028,10,9,October,Q4
2028-10-10,2028,10,10,October,Q4
2028-10-11,2028,10,11,October,Q4
2028-10-12,2028,10,12,October,Q4
2028-10-13,2028,10,13,October,Q4
2028-10-14,2028,10,14,October,Q4
2028-10-15,2028,10,15,October,Q4
2028-10-16,2028,10,16,October,Q4
2028-10-17,2028,10,17,October,Q4
2028-10-18,2028,10,18,October,Q4
2028-10-19,2028,10,19,October,Q4
2028-10-20,2028,10,20,October,Q4
2028-10-21,2028,10,21,October,Q4
2028-10-22,2028,10,22,October,Q4
2028-10-23,2028,10,23,October,Q4
2028-10-24,2028,10,24,October,Q4
2028-10-25,2028,10,25,October,Q4
2028-10-26,2028,10,26,October,Q4
2028-10-27,2028,10,27,October,Q4
2028-10-28,2028,10,28,October,Q4
2028-10-29,2028,10,29,October,Q4
2028-10-30,2028,10,30,October,Q4
2028-10-31,2028,10,31,October,Q4
2028-11-01,2028,11,1,November,Q4
2028-11-02,2028,11,2,November,Q4
2028-11-03,2028,11,3,November,Q4
2028-11-04,2028,11,4,November,Q4
2028-11-05,2028,11,5,November,Q4
2028-11-06,2028,11,6,November,Q4
2028-11-07,2028,11,7,November,Q4
2028-11-08,2028,11,8,November,Q4
2028-11-09,2028,11,9,November,Q4
2028-11-10,2028,11,10,November,Q4
2028-11-11,2028,11,11,November,Q4
2028-11-12,2028,11,12,November,Q4
2028-11-13,2028,11,13,November,Q4
2028-11-14,2028,11,14,November,Q4
2028-11-15,2028,11,15,November,Q4
2028-11-16,2028,11,16,November,Q4
2028-11-17,2028,11,17,November,Q4
2028-11-18,2028,11,18,November,Q4
2028-11-19,2028,11,19,November,Q4
2028-11-20,2028,11,20,November,Q4
2028-11-21,2028,11,21,November,Q4
2028-11-22,2028,11,22,November,Q4
2028-11-23,2028,11,23,November,Q4
2028-11-24,2028,11,24,November,Q4
2028-11-25,2028,11,25,November,Q4
2028-11-26,2028,11,26,November,Q4
2028-11-27,2028,11,27,November,Q4
2028-11-28,2028,11,28,November,Q4
2028-11-29,2028,11,29,November,Q4
2028-11-30,2028,11,30,November,Q4
2028-12-01,2028,12,1,December,Q4
2028-12-02,2028,12,2,December,Q4
2028-12-03,2028,12,3,December,Q4
2028-12-04,2028,12,4,December,Q4
2028-12-05,2028,12,5,December,Q4
2028-12-06,2028,12,6,December,Q4
2028-12-07,2028,12,7,December,Q4
2028-12-08,2028,12,8,December,Q4
2028-12-09,2028,12,9,December,Q4
2028-12-10,2028,12,10,December,Q4
2028-12-11,2028,12,11,December,Q4
2028-12-12,2028,12,12,December,Q4
2028-12-13,2028,12,13,December,Q4
2028-12-14,2028,12,14,December,Q4
2028-12-15,2028,12,15,December,Q4
2028-12-16,2028,12,16,December,Q4
2028-12-17,2028,12,17,December,Q4
2028-12-18,2028,12,18,December,Q4
2028-12-19,2028,12,19,December,Q4
2028-12-20,2028,12,20,December,Q4
2028-12-21,2028,12,21,December,Q4
2028-12-22,2028,12,22,December,Q4
2028-12-23,2028,12,23,December,Q4
2028-12-24,2028,12,24,December,Q4
2028-12-25,2028,12,25,December,Q4
2028-12-26,2028,12,26,December,Q4
2028-12-27,2028,12,27,December,Q4
2028-12-28,2028,12,28,December,Q4
2028-12-29,2028,12,29,December,Q4
2028-12-30,2028,12,30,December,Q4
2028-12-31,2028,12,31,December,Q4
2029-01-01,2029,1,1,January,Q1
2029-01-02,2029,1,2,January,Q1
2029-01-03,2029,1,3,January,Q1
2029-01-04,2029,1,4,January,Q1
2029-01-05,2029,1,5,January,Q1
2029-01-06,2029,1,6,January,Q1
2029-01-07,2029,1,7,January,Q1
2029-01-08,2029,1,8,January,Q1
2029-01-09,2029,1,9,January,Q1
2029-01-10,2029,1,10,January,Q1
2029-01-11,2029,1,11,January,Q1
2029-01-12,2029,1,12,January,Q1
2029-01-13,2029,1,13,January,Q1
2029-01-14,2029,1,14,January,Q1
2029-01-15,2029,1,15,January,Q1
2029-01-16,2029,1,16,January,Q1
2029-01-17,2029,1,17,January,Q1
2029-01-18,2029,1,18,January,Q1
2029-01-19,2029,1,19,January,Q1
2029-01-20,2029,1,20,January,Q1
2029-01-21,2029,1,21,January,Q1
2029-01-22,2029,1,22,January,Q1
2029-01-23,2029,1,23,January,Q1
2029-01-24,2029,1,24,January,Q1
2029-01-25,2029,1,25,January,Q1
2029-01-26,2029,1,26,January,Q1
2029-01-27,2029,1,27,January,Q1
2029-01-28,2029,1,28,January,Q1
2029-01-29,2029,1,29,January,Q1
2029-01-30,2029,1,30,January,Q1
2029-01-31,2029,1,31,January,Q1
2029-02-01,2029,2,1,February,Q1
2029-02-02,2029,2,2,February,Q1
2029-02-03,2029,2,3,February,Q1
2029-02-04,2029,2,4,February,Q1
2029-02-05,2029,2,5,February,Q1
2029-02-06,2029,2,6,February,Q1
2029-02-07,2029,2,7,February,Q1
2029-02-08,2029,2,8,February,Q1
2029-02-09,2029,2,9,February,Q1
2029-02-10,2029,2,10,February,Q1
2029-02-11,2029,2,11,February,Q1
2029-02-12,2029,2,12,February,Q1
2029-02-13,2029,2,13,February,Q1
2029-02-14,2029,2,14,February,Q1
2029-02-15,2029,2,15,February,Q1
2029-02-16,2029,2,16,February,Q1
2029-02-17,2029,2,17,February,Q1
2029-02-18,2029,2,18,February,Q1
2029-02-19,2029,2,19,February,Q1
2029-02-20,2029,2,20,February,Q1
2029-02-21,2029,2,21,February,Q1
2029-02-22,2029,2,22,February,Q1
2029-02-23,2029,2,23,February,Q1
2029-02-24,2029,2,24,February,Q1
2029-02-25,2029,2,25,February,Q1
2029-02-26,2029,2,26,February,Q1
2029-02-27,2029,2,27,February,Q1
2029-02-28,2029,2,28,February,Q1
2029-03-01,2029,3,1,March,Q1
2029-03-02,2029,3,2,March,Q1
2029-03-03,2029,3,3,March,Q1
2029-03-04,2029,3,4,March,Q1
2029-03-05,2029,3,5,March,Q1
2029-03-06,2029,3,6,March,Q1
2029-03-07,2029,3,7,March,Q1
2029-03-08,2029,3,8,March,Q1
2029-03-09,2029,3,9,March,Q1
2029-03-10,2029,3,10,March,Q1
2029-03-11,2029,3,11,March,Q1
2029-03-12,2029,3,12,March,Q1
2029-03-13,2029,3,13,March,Q1
2029-03-14,2029,3,14,March,Q1
2029-03-15,2029,3,15,March,Q1
2029-03-16,2029,3,16,March,Q1
2029-03-17,2029,3,17,March,Q1
2029-03-18,2029,3,18,March,Q1
2029-03-19,2029,3,19,March,Q1
2029-03-20,2029,3,20,March,Q1
2029-03-21,2029,3,21,March,Q1
2029-03-22,2029,3,22,March,Q1
2029-03-23,2029,3,23,March,Q1
2029-03-24,2029,3,24,March,Q1
2029-03-25,2029,3,25,March,Q1
2029-03-26,2029,3,26,March,Q1
2029-03-27,2029,3,27,March,Q1
2029-03-28,2029,3,28,March,Q1
2029-03-29,2029,3,29,March,Q1
2029-03-30,2029,3,30,March,Q1
2029-03-31,2029,3,31,March,Q1
2029-04-01,2029,4,1,April,Q2
2029-04-02,2029,4,2,April,Q2
2029-04-03,2029,4,3,April,Q2
2029-04-04,2029,4,4,April,Q2
2029-04-05,2029,4,5,April,Q2
2029-04-06,2029,4,6,April,Q2
2029-04-07,2029,4,7,April,Q2
2029-04-08,2029,4,8,April,Q2
2029-04-09,2029,4,9,April,Q2
2029-04-10,2029,4,10,April,Q2
2029-04-11,2029,4,11,April,Q2
2029-04-12,2029,4,12,April,Q2
2029-04-13,2029,4,13,April,Q2
2029-04-14,2029,4,14,April,Q2
2029-04-15,2029,4,15,April,Q2
2029-04-16,2029,4,16,April,Q2
2029-04-17,2029,4,17,April,Q2
2029-04-18,2029,4,18,April,Q2
2029-04-19,2029,4,19,April,Q2
2029-04-20,2029,4,20,April,Q2
2029-04-21,2029,4,21,April,Q2
2029-04-22,2029,4,22,April,Q2
2029-04-23,2029,4,23,April,Q2
2029-04-24,2029,4,24,April,Q2
2029-04-25,2029,4,25,April,Q2
2029-04-26,2029,4,26,April,Q2
2029-04-27,2029,4,27,April,Q2
2029-04-28,2029,4,28,April,Q2
2029-04-29,2029,4,29,April,Q2
2029-04-30,2029,4,30,April,Q2
2029-05-01,2029,5,1,May,Q2
2029-05-02,2029,5,2,May,Q2
2029-05-03,2029,5,3,May,Q2
2029-05-04,2029,5,4,May,Q2
2029-05-05,2029,5,5,May,Q2
2029-05-06,2029,5,6,May,Q2
2029-05-07,2029,5,7,May,Q2
2029-05-08,2029,5,8,May,Q2
2029-05-09,2029,5,9,May,Q2
2029-05-10,2029,5,10,May,Q2
2029-05-11,2029,5,11,May,Q2
2029-05-12,2029,5,12,May,Q2
2029-05-13,2029,5,13,May,Q2
2029-05-14,2029,5,14,May,Q2
2029-05-15,2029,5,15,May,Q2
2029-05-16,2029,5,16,May,Q2
2029-05-17,2029,5,17,May,Q2
2029-05-18,2029,5,18,May,Q2
2029-05-19,2029,5,19,May,Q2
2029-05-20,2029,5,20,May,Q2
2029-05-21,2029,5,21,May,Q2
2029-05-22,2029,5,22,May,Q2
2029-05-23,2029,5,23,May,Q2
2029-05-24,2029,5,24,May,Q2
2029-05-25,2029,5,25,May,Q2
2029-05-26,2029,5,26,May,Q2
2029-05-27,2029,5,27,May,Q2
2029-05-28,2029,5,28,May,Q2
2029-05-29,2029,5,29,May,Q2
2029-05-30,2029,5,30,May,Q2
2029-05-31,2029,5,31,May,Q2
2029-06-01,2029,6,1,June,Q2
2029-06-02,2029,6,2,June,Q2
2029-06-03,2029,6,3,June,Q2
2029-06-04,2029,6,4,June,Q2
2029-06-05,2029,6,5,June,Q2
2029-06-06,2029,6,6,June,Q2
2029-06-07,2029,6,7,June,Q2
2029-06-08,2029,6,8,June,Q2
2029-06-09,2029,6,9,June,Q2
2029-06-10,2029,6,10,June,Q2
2029-06-11,2029,6,11,June,Q2
2029-06-12,2029,6,12,June,Q2
2029-06-13,2029,6,13,June,Q2
2029-06-14,2029,6,14,June,Q2
2029-06-15,2029,6,15,June,Q2
2029-06-16,2029,6,16,June,Q2
2029-06-17,2029,6,17,June,Q2
2029-06-18,2029,6,18,June,Q2
2029-06-19,2029,6,19,June,Q2
2029-06-20,2029,6,20,June,Q2
2029-06-21,2029,6,21,June,Q2
2029-06-22,2029,6,22,June,Q2
2029-06-23,2029,6,23,June,Q2
2029-06-24,2029,6,24,June,Q2
2029-06-25,2029,6,25,June,Q2
2029-06-26,2029,6,26,June,Q2
2029-06-27,2029,6,27,June,Q2
2029-06-28,2029,6,28,June,Q2
2029-06-29,2029,6,29,June,Q2
2029-06-30,2029,6,30,June,Q2
2029-07-01,2029,7,1,July,Q3
2029-07-02,2029,7,2,July,Q3
2029-07-03,2029,7,3,July,Q3
2029-07-04,2029,7,4,July,Q3
2029-07-05,2029,7,5,July,Q3
2029-07-06,2029,7,6,July,Q3
2029-07-07,2029,7,7,July,Q3
2029-07-08,2029,7,8,July,Q3
2029-07-09,2029,7,9,July,Q3
2029-07-10,2029,7,10,July,Q3
2029-07-11,2029,7,11,July,Q3
2029-07-12,2029,7,12,July,Q3
2029-07-13,2029,7,13,July,Q3
2029-07-14,2029,7,14,July,Q3
2029-07-15,2029,7,15,July,Q3
2029-07-16,2029,7,16,July,Q3
2029-07-17,2029,7,17,July,Q3
2029-07-18,2029,7,18,July,Q3
2029-07-19,2029,7,19,July,Q3
2029-07-20,2029,7,20,July,Q3
2029-07-21,2029,7,21,July,Q3
2029-07-22,2029,7,22,July,Q3
2029-07-23,2029,7,23,July,Q3
2029-07-24,2029,7,24,July,Q3
2029-07-25,2029,7,25,July,Q3
